episode,timestep,reward
3207,600480,143.2127
3209,600960,107.9288
3211,601440,153.0642
3215,601920,87.0796
3217,602400,130.9259
3220,602880,76.4138
3222,603360,160.8552
3224,603840,150.1691
3227,604320,131.1248
3229,604800,161.3459
3231,605280,138.6744
3233,605760,162.731
3235,606240,127.5265
3237,606720,157.7713
3239,607200,147.2194
3241,607680,145.6781
3243,608160,140.7465
3245,608640,147.5849
3247,609120,161.0379
3249,609600,158.9005
3251,610080,162.0107
3253,610560,157.5289
3255,611040,157.3814
3258,611520,109.6576
3260,612000,112.305
3263,612480,119.3526
3265,612960,149.4636
3267,613440,146.4517
3269,613920,114.4853
3271,614400,158.1098
3273,614880,146.526
3275,615360,155.409
3278,615840,126.4215
3280,616320,143.776
3282,616800,134.3446
3284,617280,88.9104
3287,617760,146.5562
3289,618240,151.9194
3291,618720,114.9246
3293,619200,161.6894
3295,619680,151.3973
3297,620160,155.5718
3299,620640,146.3382
3301,621120,154.5405
3303,621600,124.394
3305,622080,154.0572
3307,622560,146.1374
3309,623040,150.9415
